indexw,user,token,amount
3705,wwqLQsvULzJRjaGpqfC5rwBeohNacGcNP74diqyhrSD,5vUBtmmHjSfpY1h24XhzEjRKjDyK5jNL9gT2BfM3wcnb,50.0
3706,wwqLQsvULzJRjaGpqfC5rwBeohNacGcNP74diqyhrSD,orcaEKTdK7LKz57vaAYr9QeNsVEPfiu6QeMU1kektZE,3.163399
3707,3djSEAsiMTGi2aygn4WuCZY2Gdtb3TWnDo3WWB3N6k1f,AFbX8oGjGpmVFywbVouvhQSRmiW2aR1mohfahi4Y2AdB,5e-08
3708,3djSEAsiMTGi2aygn4WuCZY2Gdtb3TWnDo3WWB3N6k1f,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,0.559629
3709,2WMYRGFZcb4rgZMSEHxNTY5nJ8aC1XYSh24WmkHz5YZV,AURYydfxJib1ZkTir1Jn1J9ECYUtjb6rKQVmtYaixWPP,3.8e-08
3710,6wNyBChQf86QNnMgzmJHE1Axd3dN4ppYqU3hxbqfGxqH,AFbX8oGjGpmVFywbVouvhQSRmiW2aR1mohfahi4Y2AdB,0.0079404
3711,6wNyBChQf86QNnMgzmJHE1Axd3dN4ppYqU3hxbqfGxqH,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,0.28879
3712,Hm9xRFQUVuKW6LbUhtCYsUtGPf9y6hktatAJiohPedqD,AFbX8oGjGpmVFywbVouvhQSRmiW2aR1mohfahi4Y2AdB,1.24e-07
3713,Hm9xRFQUVuKW6LbUhtCYsUtGPf9y6hktatAJiohPedqD,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,1367.82284
3714,4LQMpxnEwQgmu4QTFpJK27AFaanUC1LmUHXHNdjKVpcN,AFbX8oGjGpmVFywbVouvhQSRmiW2aR1mohfahi4Y2AdB,1.48e-07
3715,7UMRDaMhXkoBkYnvBBM5ab7dpfvfZpkpU2bp2vNq9V69,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,0.127291
3716,7UMRDaMhXkoBkYnvBBM5ab7dpfvfZpkpU2bp2vNq9V69,AFbX8oGjGpmVFywbVouvhQSRmiW2aR1mohfahi4Y2AdB,8.000000036
3717,7UMRDaMhXkoBkYnvBBM5ab7dpfvfZpkpU2bp2vNq9V69,XzR7CUMqhDBzbAm4aUNvwhVCxjWGn1KEvqTp3Y8fFCD,4.0
3718,D2WYt7Fmb6nyQwjTjhA6374T5rBgBmuGq8r8bu2QTrTn,AFbX8oGjGpmVFywbVouvhQSRmiW2aR1mohfahi4Y2AdB,1.41e-07
3719,D2WYt7Fmb6nyQwjTjhA6374T5rBgBmuGq8r8bu2QTrTn,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,1841.681958
3720,Fh8JvtRNTv6ezxf7wN7xVrSCXoXx6Be87ZxSsngNG4Uk,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,75.556723
3721,Fh8JvtRNTv6ezxf7wN7xVrSCXoXx6Be87ZxSsngNG4Uk,AFbX8oGjGpmVFywbVouvhQSRmiW2aR1mohfahi4Y2AdB,6.8e-08
3722,Gn9ji8C1UnKoAL4kNh65wQzh1QdAyxJ2RoZoUTxWvs2P,AFbX8oGjGpmVFywbVouvhQSRmiW2aR1mohfahi4Y2AdB,1.82e-07
3723,Gn9ji8C1UnKoAL4kNh65wQzh1QdAyxJ2RoZoUTxWvs2P,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,436.412652
3724,GrGAeDpP5VJCzmyXmASBHbp8DFMKXaJeUJaJWYt4MyYp,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,1.482501
3725,GrGAeDpP5VJCzmyXmASBHbp8DFMKXaJeUJaJWYt4MyYp,AFbX8oGjGpmVFywbVouvhQSRmiW2aR1mohfahi4Y2AdB,1.02e-07
3726,4jNuQJAWVpzN7jyWbo12G9oWD15ixfmqdWYe8taNShg3,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,0.210716
3727,4jNuQJAWVpzN7jyWbo12G9oWD15ixfmqdWYe8taNShg3,AFbX8oGjGpmVFywbVouvhQSRmiW2aR1mohfahi4Y2AdB,0.672793722
3728,s2zDTPnG686fgZx38pwqfxVaTRLcmCSyuJwDmNfqqUw,7i5KKsX2weiTkry7jA4ZwSuXGhs5eJBEjY8vVxR4pfRx,2.0
3729,s2zDTPnG686fgZx38pwqfxVaTRLcmCSyuJwDmNfqqUw,AFbX8oGjGpmVFywbVouvhQSRmiW2aR1mohfahi4Y2AdB,8e-09
3730,s2zDTPnG686fgZx38pwqfxVaTRLcmCSyuJwDmNfqqUw,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,40.715345
3731,3C292vNL2riWNeah12ghxHJtesu64qnRjLcVFR2GK3Nq,AFbX8oGjGpmVFywbVouvhQSRmiW2aR1mohfahi4Y2AdB,4.7e-08
3732,3C292vNL2riWNeah12ghxHJtesu64qnRjLcVFR2GK3Nq,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,915.864427
3733,Bjn4oEzP5vy3Qf4mw7is8sFzkRh9GWzMwf5g8Nt4nyjY,7i5KKsX2weiTkry7jA4ZwSuXGhs5eJBEjY8vVxR4pfRx,326.490151539
3734,Bjn4oEzP5vy3Qf4mw7is8sFzkRh9GWzMwf5g8Nt4nyjY,XzR7CUMqhDBzbAm4aUNvwhVCxjWGn1KEvqTp3Y8fFCD,2.0
3735,Bjn4oEzP5vy3Qf4mw7is8sFzkRh9GWzMwf5g8Nt4nyjY,AFbX8oGjGpmVFywbVouvhQSRmiW2aR1mohfahi4Y2AdB,0.000674802
3736,Bjn4oEzP5vy3Qf4mw7is8sFzkRh9GWzMwf5g8Nt4nyjY,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,3.106441
3737,22FZn6NJ2XwpiTLt2EcmhCcZgLBEPsxQenKeSU6rku5Y,AFbX8oGjGpmVFywbVouvhQSRmiW2aR1mohfahi4Y2AdB,409.039482004
3738,22FZn6NJ2XwpiTLt2EcmhCcZgLBEPsxQenKeSU6rku5Y,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,5003.411595
3739,22FZn6NJ2XwpiTLt2EcmhCcZgLBEPsxQenKeSU6rku5Y,7i5KKsX2weiTkry7jA4ZwSuXGhs5eJBEjY8vVxR4pfRx,6200.837545259
3740,EyLFvuiGbALdBFBDibUGXfhAe5K5FcKrS1tW5pfwYFKp,AFbX8oGjGpmVFywbVouvhQSRmiW2aR1mohfahi4Y2AdB,22.770000175
3741,EyLFvuiGbALdBFBDibUGXfhAe5K5FcKrS1tW5pfwYFKp,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,0.189398
3742,CkBaWwfTgjDcH7GW2Z75Gw2FTDgEEHoY5odW1Fy5UzP1,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,0.131061
3743,CkBaWwfTgjDcH7GW2Z75Gw2FTDgEEHoY5odW1Fy5UzP1,7i5KKsX2weiTkry7jA4ZwSuXGhs5eJBEjY8vVxR4pfRx,40.356521343
3744,CkBaWwfTgjDcH7GW2Z75Gw2FTDgEEHoY5odW1Fy5UzP1,AFbX8oGjGpmVFywbVouvhQSRmiW2aR1mohfahi4Y2AdB,111.230000213
3745,73v4jiaAkUATPRXctGRjK3dJPagD49MPS7UH7w31rrFS,7i5KKsX2weiTkry7jA4ZwSuXGhs5eJBEjY8vVxR4pfRx,1.661023258
3746,73v4jiaAkUATPRXctGRjK3dJPagD49MPS7UH7w31rrFS,AFbX8oGjGpmVFywbVouvhQSRmiW2aR1mohfahi4Y2AdB,3.106193604
3747,73v4jiaAkUATPRXctGRjK3dJPagD49MPS7UH7w31rrFS,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,0.717607
3748,Gj3SBbsxxcCVn7NYgyku3wtRvn2DWcUHHkLpZE8pgLss,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,320.105688
3749,Gj3SBbsxxcCVn7NYgyku3wtRvn2DWcUHHkLpZE8pgLss,7i5KKsX2weiTkry7jA4ZwSuXGhs5eJBEjY8vVxR4pfRx,61.079909649
3750,Gj3SBbsxxcCVn7NYgyku3wtRvn2DWcUHHkLpZE8pgLss,AFbX8oGjGpmVFywbVouvhQSRmiW2aR1mohfahi4Y2AdB,2.16e-07
3751,6pUUHt3iqPtfQUwM35QHepTRCL4ktmo7HboP23xC98P6,AFbX8oGjGpmVFywbVouvhQSRmiW2aR1mohfahi4Y2AdB,0.0962948
3752,6pUUHt3iqPtfQUwM35QHepTRCL4ktmo7HboP23xC98P6,7i5KKsX2weiTkry7jA4ZwSuXGhs5eJBEjY8vVxR4pfRx,1.238713643
3753,FymdsEtJZu6nhf5giLBCyhik3F6bms4JkZxXmTRNkTJk,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,0.168833
3754,FymdsEtJZu6nhf5giLBCyhik3F6bms4JkZxXmTRNkTJk,AFbX8oGjGpmVFywbVouvhQSRmiW2aR1mohfahi4Y2AdB,1.92e-07
3755,2tUr8zRS2F3FMDkXXwGd1TkyLFQDhjofuondhrcCcBhs,7i5KKsX2weiTkry7jA4ZwSuXGhs5eJBEjY8vVxR4pfRx,0.143923588
3756,2tUr8zRS2F3FMDkXXwGd1TkyLFQDhjofuondhrcCcBhs,AFbX8oGjGpmVFywbVouvhQSRmiW2aR1mohfahi4Y2AdB,9.801017693
3757,5EbbinwD7L2VkeWqH6GbBBSGVk45xFSdRQrpSezanvQd,7i5KKsX2weiTkry7jA4ZwSuXGhs5eJBEjY8vVxR4pfRx,0.034133912
3758,5EbbinwD7L2VkeWqH6GbBBSGVk45xFSdRQrpSezanvQd,AFbX8oGjGpmVFywbVouvhQSRmiW2aR1mohfahi4Y2AdB,13.000000349
3759,5EbbinwD7L2VkeWqH6GbBBSGVk45xFSdRQrpSezanvQd,XzR7CUMqhDBzbAm4aUNvwhVCxjWGn1KEvqTp3Y8fFCD,3.0
3760,5EbbinwD7L2VkeWqH6GbBBSGVk45xFSdRQrpSezanvQd,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,0.702107
3761,6WfBmnrsP7ZXNSj3hpmXngEumVXh1WEr5ZjAzpNAzgq7,MERt85fc5boKw3BW1eYdxonEuJNvXbiMbs6hvheau5K,0.905651
3762,6WfBmnrsP7ZXNSj3hpmXngEumVXh1WEr5ZjAzpNAzgq7,SL819j8K9FuFPL84UepVcFkEZqDUUvVzwDmJjCHySYj,4.7e-07
3763,6WfBmnrsP7ZXNSj3hpmXngEumVXh1WEr5ZjAzpNAzgq7,sinjBMHhAuvywW3o87uXHswuRXb3c7TfqgAdocedtDj,0.911608009
3764,6WfBmnrsP7ZXNSj3hpmXngEumVXh1WEr5ZjAzpNAzgq7,HZRCwxP2Vq9PCpPXooayhJ2bxTpo5xfpQrwB1svh332p,0.096963
3765,6WfBmnrsP7ZXNSj3hpmXngEumVXh1WEr5ZjAzpNAzgq7,SUNNYWgPQmFxe9wTZzNK7iPnJ3vYDrkgnxJRJm1s3ag,7e-05
3766,6WfBmnrsP7ZXNSj3hpmXngEumVXh1WEr5ZjAzpNAzgq7,orcaEKTdK7LKz57vaAYr9QeNsVEPfiu6QeMU1kektZE,0.757032
3767,6WfBmnrsP7ZXNSj3hpmXngEumVXh1WEr5ZjAzpNAzgq7,MNDEFzGvMt87ueuHvVU9VcTqsAP5b3fTGPsHuuPA5ey,13.619750398
3768,6WfBmnrsP7ZXNSj3hpmXngEumVXh1WEr5ZjAzpNAzgq7,5p2zjqCd1WJzAVgcEnjhb9zWDU7b9XVhFhx4usiyN7jB,1.5378e-05
3769,6WfBmnrsP7ZXNSj3hpmXngEumVXh1WEr5ZjAzpNAzgq7,sonarX4VtVkQemriJeLm6CKeW3GDMyiBnnAEMw1MRAE,52.560461158
3770,6WfBmnrsP7ZXNSj3hpmXngEumVXh1WEr5ZjAzpNAzgq7,4wjPQJ6PrkC4dHhYghwJzGBVP78DkBzA2U3kHoFNBuhj,1e-06
3771,6WfBmnrsP7ZXNSj3hpmXngEumVXh1WEr5ZjAzpNAzgq7,21jZ1ESEFYh9SBwjT5gqE3jHv3JnaGhgvypLTR96QXW9,100.0
3772,6WfBmnrsP7ZXNSj3hpmXngEumVXh1WEr5ZjAzpNAzgq7,7vfCXTUXx5WJV5JADk17DUJ4ksgau7utNKj4b963voxs,2e-07
3773,6WfBmnrsP7ZXNSj3hpmXngEumVXh1WEr5ZjAzpNAzgq7,7xKXtg2CW87d97TXJSDpbD5jBkheTqA83TZRuJosgAsU,9.957e-06
3774,3hfpf8VZsjEb6iBtpeD3empTFFnuNz6Yzovqt8ND17Sy,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,376.929898
3775,3hfpf8VZsjEb6iBtpeD3empTFFnuNz6Yzovqt8ND17Sy,AFbX8oGjGpmVFywbVouvhQSRmiW2aR1mohfahi4Y2AdB,3e-09
3776,24AVqoGjLHecQMXQ1unxhAo2mX44vkqYgaMc25q5JfB1,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,0.483154
3777,24AVqoGjLHecQMXQ1unxhAo2mX44vkqYgaMc25q5JfB1,7i5KKsX2weiTkry7jA4ZwSuXGhs5eJBEjY8vVxR4pfRx,0.323993976
3778,24AVqoGjLHecQMXQ1unxhAo2mX44vkqYgaMc25q5JfB1,AFbX8oGjGpmVFywbVouvhQSRmiW2aR1mohfahi4Y2AdB,0.290000461
3779,3dChSAvWBbNoLNbqHLxQRaGae15PbHmFDNCYsw6Yb2oi,7i5KKsX2weiTkry7jA4ZwSuXGhs5eJBEjY8vVxR4pfRx,37.879657923
3780,3dChSAvWBbNoLNbqHLxQRaGae15PbHmFDNCYsw6Yb2oi,AFbX8oGjGpmVFywbVouvhQSRmiW2aR1mohfahi4Y2AdB,30.03663258
3781,3dChSAvWBbNoLNbqHLxQRaGae15PbHmFDNCYsw6Yb2oi,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,1.693435
3782,FDr8nJ8CdSNf96L2X3HBFGejrAjpan8snvtyQFt5KETU,AFbX8oGjGpmVFywbVouvhQSRmiW2aR1mohfahi4Y2AdB,1.32e-07
3783,FDr8nJ8CdSNf96L2X3HBFGejrAjpan8snvtyQFt5KETU,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,1557.133464
3784,GkkUVVPPq8MpADPKh2cwdhYBBaoH9sRUrCjxB1vT76xw,CQyosTu6pHVFLSJ4fxttN3qxyyE2C7qkP7jTA3bQCd49,3.0
3785,GkkUVVPPq8MpADPKh2cwdhYBBaoH9sRUrCjxB1vT76xw,AFbX8oGjGpmVFywbVouvhQSRmiW2aR1mohfahi4Y2AdB,1.58e-07
3786,GkkUVVPPq8MpADPKh2cwdhYBBaoH9sRUrCjxB1vT76xw,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,138.392893
3787,5kQ95pto2nZJJg62ryGTD6ECkxfDsfD2a6NYSEEvCqE3,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,0.072191
3788,8Hcvraonby5XNS7gwkoUKbsmHWbJEqbjM2SKQrc4Q6nT,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,0.91623
3789,8Hcvraonby5XNS7gwkoUKbsmHWbJEqbjM2SKQrc4Q6nT,AFbX8oGjGpmVFywbVouvhQSRmiW2aR1mohfahi4Y2AdB,6e-09
3790,8Hcvraonby5XNS7gwkoUKbsmHWbJEqbjM2SKQrc4Q6nT,7i5KKsX2weiTkry7jA4ZwSuXGhs5eJBEjY8vVxR4pfRx,528.590149362
3791,4EjnZzJn4Yj53fJeKNNrwbWrCL25KdFguAsYvRdnQz9N,AFbX8oGjGpmVFywbVouvhQSRmiW2aR1mohfahi4Y2AdB,1.53e-07
3792,4EjnZzJn4Yj53fJeKNNrwbWrCL25KdFguAsYvRdnQz9N,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,346.88377
3793,9zSESK9NufG6NzB6TKskA5Hidkt5ixaYB7gN7fsN4QWE,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,0.279682
3794,9zSESK9NufG6NzB6TKskA5Hidkt5ixaYB7gN7fsN4QWE,7i5KKsX2weiTkry7jA4ZwSuXGhs5eJBEjY8vVxR4pfRx,0.8499116
3795,9zSESK9NufG6NzB6TKskA5Hidkt5ixaYB7gN7fsN4QWE,AFbX8oGjGpmVFywbVouvhQSRmiW2aR1mohfahi4Y2AdB,2.000000215
3796,BDzwdJfg8B5QBT28Vr2Ef5gGMr8LfDiMPw5WqizCLiP8,AFbX8oGjGpmVFywbVouvhQSRmiW2aR1mohfahi4Y2AdB,1.99e-07
3797,BDzwdJfg8B5QBT28Vr2Ef5gGMr8LfDiMPw5WqizCLiP8,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,1727.482729
3798,7t9asSjYPb6PVVs8U6NEBdRWcfhu2B3oxkF8pmD394Z8,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,543.149337
3799,7t9asSjYPb6PVVs8U6NEBdRWcfhu2B3oxkF8pmD394Z8,XzR7CUMqhDBzbAm4aUNvwhVCxjWGn1KEvqTp3Y8fFCD,1.0
3800,7t9asSjYPb6PVVs8U6NEBdRWcfhu2B3oxkF8pmD394Z8,7i5KKsX2weiTkry7jA4ZwSuXGhs5eJBEjY8vVxR4pfRx,0.006788542
3801,7t9asSjYPb6PVVs8U6NEBdRWcfhu2B3oxkF8pmD394Z8,CQyosTu6pHVFLSJ4fxttN3qxyyE2C7qkP7jTA3bQCd49,3.0
3802,6TSGp6MVkGDz2pyugyFQj5SEr7iQA8bvkXzBUUMS4yRV,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,12.872511
3803,DQwpFCpAoa4kNJjNfKZsoUGsoyDfcAFpVhke9zLsRywD,7i5KKsX2weiTkry7jA4ZwSuXGhs5eJBEjY8vVxR4pfRx,2.7e-07
3804,DQwpFCpAoa4kNJjNfKZsoUGsoyDfcAFpVhke9zLsRywD,AFbX8oGjGpmVFywbVouvhQSRmiW2aR1mohfahi4Y2AdB,3.1e-08
3805,DQwpFCpAoa4kNJjNfKZsoUGsoyDfcAFpVhke9zLsRywD,CT4BJTcwKDa5P19Cq4uqDK8hcBwWooB2rnDyTAXvXT5K,1.0
3806,EDbR6TT9FVi23pnSWbvSPzxeofj9VkFoSdmBdvacp9TB,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,0.126891
3807,EDbR6TT9FVi23pnSWbvSPzxeofj9VkFoSdmBdvacp9TB,AFbX8oGjGpmVFywbVouvhQSRmiW2aR1mohfahi4Y2AdB,1.11e-07
3808,C6vYgDPHwufN4GUaNcpqn18FYmuoMw8b6KkS2BefGXGo,7i5KKsX2weiTkry7jA4ZwSuXGhs5eJBEjY8vVxR4pfRx,0.204086722
3809,C6vYgDPHwufN4GUaNcpqn18FYmuoMw8b6KkS2BefGXGo,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,1092.247194
3810,C6vYgDPHwufN4GUaNcpqn18FYmuoMw8b6KkS2BefGXGo,AFbX8oGjGpmVFywbVouvhQSRmiW2aR1mohfahi4Y2AdB,0.089069537
3811,C6vYgDPHwufN4GUaNcpqn18FYmuoMw8b6KkS2BefGXGo,CQyosTu6pHVFLSJ4fxttN3qxyyE2C7qkP7jTA3bQCd49,3.0
3812,AcC5495zrsLEGAaZNSZZV9viRE99i3xunrRhQp67JsBy,XzR7CUMqhDBzbAm4aUNvwhVCxjWGn1KEvqTp3Y8fFCD,2.0
3813,AcC5495zrsLEGAaZNSZZV9viRE99i3xunrRhQp67JsBy,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,0.290733
3814,JDLH2AYuWfbE6NxyfkgeMbmLxoLc9v3W1fTUo9CL7QNR,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,29.650716
3815,JDLH2AYuWfbE6NxyfkgeMbmLxoLc9v3W1fTUo9CL7QNR,7i5KKsX2weiTkry7jA4ZwSuXGhs5eJBEjY8vVxR4pfRx,0.656572019
3816,48vc6ro1EBMVqPc1bhEW8r27CZjzWqjz8kbSCAxwk53a,AFbX8oGjGpmVFywbVouvhQSRmiW2aR1mohfahi4Y2AdB,1.5e-08
3817,48vc6ro1EBMVqPc1bhEW8r27CZjzWqjz8kbSCAxwk53a,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,0.037105
3818,48vc6ro1EBMVqPc1bhEW8r27CZjzWqjz8kbSCAxwk53a,7xKXtg2CW87d97TXJSDpbD5jBkheTqA83TZRuJosgAsU,2.739e-06
3819,9dsNAyoPGJosBrVAUR5yTBuYDJBjbNXHLx5dXDWd6p7e,AFbX8oGjGpmVFywbVouvhQSRmiW2aR1mohfahi4Y2AdB,1.52e-07
3820,9dsNAyoPGJosBrVAUR5yTBuYDJBjbNXHLx5dXDWd6p7e,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,3.308539
3821,9dsNAyoPGJosBrVAUR5yTBuYDJBjbNXHLx5dXDWd6p7e,7i5KKsX2weiTkry7jA4ZwSuXGhs5eJBEjY8vVxR4pfRx,205.614181336
3822,3d851CpPCbBid8wLMB43qXRU4fUDpVVziA6FW3nenoYw,AFbX8oGjGpmVFywbVouvhQSRmiW2aR1mohfahi4Y2AdB,2.19e-07
3823,CN5tyCogxGNnPjh3B6MtzRMgsZBYU29WoLkVdV4NLSyd,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,185.484657
3824,CN5tyCogxGNnPjh3B6MtzRMgsZBYU29WoLkVdV4NLSyd,AFbX8oGjGpmVFywbVouvhQSRmiW2aR1mohfahi4Y2AdB,10.000000057
3825,67WFNcehzx67M419RHj3tXAyJ4iinqP1GfJifHFysvv6,AFbX8oGjGpmVFywbVouvhQSRmiW2aR1mohfahi4Y2AdB,0.092320459
3826,67WFNcehzx67M419RHj3tXAyJ4iinqP1GfJifHFysvv6,7i5KKsX2weiTkry7jA4ZwSuXGhs5eJBEjY8vVxR4pfRx,0.875046998
3827,67WFNcehzx67M419RHj3tXAyJ4iinqP1GfJifHFysvv6,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,2.671781
3828,H3XajiAEkXWtyeYFoR1FxznMYUmaxNbVAkqUTvGJN8qc,AFbX8oGjGpmVFywbVouvhQSRmiW2aR1mohfahi4Y2AdB,1.87e-07
3829,H3XajiAEkXWtyeYFoR1FxznMYUmaxNbVAkqUTvGJN8qc,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,2684.660267
3830,CQDAtMLhJRDqjAjy5JcYzWYfKJ1fVX4swztKRvikcUuc,AFbX8oGjGpmVFywbVouvhQSRmiW2aR1mohfahi4Y2AdB,0.001601602
3831,CQDAtMLhJRDqjAjy5JcYzWYfKJ1fVX4swztKRvikcUuc,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,1.001852
3832,CQDAtMLhJRDqjAjy5JcYzWYfKJ1fVX4swztKRvikcUuc,7i5KKsX2weiTkry7jA4ZwSuXGhs5eJBEjY8vVxR4pfRx,0.036489671
3833,4oEBcmuNKyQromP8M8JwhKNBMaQPhUc7SgMn61HuNkZg,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,0.086779
3834,4oEBcmuNKyQromP8M8JwhKNBMaQPhUc7SgMn61HuNkZg,7i5KKsX2weiTkry7jA4ZwSuXGhs5eJBEjY8vVxR4pfRx,20.370429357
3835,4oEBcmuNKyQromP8M8JwhKNBMaQPhUc7SgMn61HuNkZg,AFbX8oGjGpmVFywbVouvhQSRmiW2aR1mohfahi4Y2AdB,1.42e-07
3836,ALEg2jMuPREaXkjPneUKBNFg81hR2xdaWPaWxrzFsNHD,AFbX8oGjGpmVFywbVouvhQSRmiW2aR1mohfahi4Y2AdB,1.46e-07
3837,ALEg2jMuPREaXkjPneUKBNFg81hR2xdaWPaWxrzFsNHD,7i5KKsX2weiTkry7jA4ZwSuXGhs5eJBEjY8vVxR4pfRx,227.766584977
3838,ALEg2jMuPREaXkjPneUKBNFg81hR2xdaWPaWxrzFsNHD,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,0.112379
3839,8sYoGmF4J7DByRuSAAwvu7RW5y1RUcpaUWuW9fcb9gTb,AFbX8oGjGpmVFywbVouvhQSRmiW2aR1mohfahi4Y2AdB,1.16e-07
3840,8sYoGmF4J7DByRuSAAwvu7RW5y1RUcpaUWuW9fcb9gTb,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,966.53436
3841,9SoCrBJDWdBfWcYiu5WA1qrr9ASsCZZvS6MQ7cbsmWaa,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,2748.046883
3842,9SoCrBJDWdBfWcYiu5WA1qrr9ASsCZZvS6MQ7cbsmWaa,AFbX8oGjGpmVFywbVouvhQSRmiW2aR1mohfahi4Y2AdB,2.2e-08
3843,6xedhgxQNGUbKVPTzwzTXTqTFw1DKY5QkcGjrudzkHeo,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,139.235629
3844,6xedhgxQNGUbKVPTzwzTXTqTFw1DKY5QkcGjrudzkHeo,AFbX8oGjGpmVFywbVouvhQSRmiW2aR1mohfahi4Y2AdB,1.87e-07
3845,9qm1vYme2u1WwDUpfKf1WvStRZ4dMVE87Mapw6dZduwT,7MC1kwNJaScpMw1QukdeD48rSp7cE3NgxZ2yKdDBPqQe,2.0
3846,9qm1vYme2u1WwDUpfKf1WvStRZ4dMVE87Mapw6dZduwT,DKoKBD7YheCGZjWp5CaHDPtheAcUveRSMvWkaivbNzWh,7883.541756
3847,9qm1vYme2u1WwDUpfKf1WvStRZ4dMVE87Mapw6dZduwT,APTtJyaRX5yGTsJU522N4VYWg3vCvSb65eam5GrPT5Rt,134837.429563
3848,9qm1vYme2u1WwDUpfKf1WvStRZ4dMVE87Mapw6dZduwT,XzR7CUMqhDBzbAm4aUNvwhVCxjWGn1KEvqTp3Y8fFCD,2.0
3849,9qm1vYme2u1WwDUpfKf1WvStRZ4dMVE87Mapw6dZduwT,ATLASXmbPQxBUYbxPsV97usA3fPQYEqzQBUHgiFCUsXx,8712.77673437
3850,9qm1vYme2u1WwDUpfKf1WvStRZ4dMVE87Mapw6dZduwT,AUrMpCDYYcPuHhyNX8gEEqbmDPFUpBpHrNW3vPeCFn5Z,26.019047825
3851,9qm1vYme2u1WwDUpfKf1WvStRZ4dMVE87Mapw6dZduwT,4k3Dyjzvzp8eMZWUXbBCjEvwSkkk59S5iCNLY3QrkX6R,0.002953
3852,9qm1vYme2u1WwDUpfKf1WvStRZ4dMVE87Mapw6dZduwT,AMdnw9H5DFtQwZowVFr4kUgSXJzLokKSinvgGiUoLSps,200177.3507719
